3,2,1,8,7,0,0,0,0
3,2,1,8,10,4,5,6,7
3,2,1,8,10,4,5,7,0
3,2,1,8,10,5,6,7,0
3,2,1,8,10,5,7,0,0
3,2,9,10,4,5,6,7,0
3,2,9,10,4,5,7,0,0
3,2,9,10,5,6,7,0,0
3,2,9,10,5,7,0,0,0
3,2,9,10,8,7,0,0,0
3,4,5,6,7,0,0,0,0
3,4,5,7,0,0,0,0,0
3,4,5,10,8,7,0,0,0
3,4,5,10,9,2,1,8,7
3,4,10,5,6,7,0,0,0
3,4,10,5,7,0,0,0,0
3,4,10,8,7,0,0,0,0
3,4,10,9,2,1,8,7,0
