7,5,4,3,0,0,0,0,0
7,5,4,10,8,1,2,3,0
7,5,4,10,9,2,3,0,0
7,5,10,4,3,0,0,0,0
7,5,10,8,1,2,3,0,0
7,5,10,9,2,3,0,0,0
7,6,5,4,3,0,0,0,0
7,6,5,4,10,8,1,2,3
7,6,5,4,10,9,2,3,0
7,6,5,10,4,3,0,0,0
7,6,5,10,8,1,2,3,0
7,6,5,10,9,2,3,0,0
7,8,1,2,3,0,0,0,0
7,8,1,2,9,10,4,3,0
7,8,1,2,9,10,5,4,3
7,8,10,4,3,0,0,0,0
7,8,10,5,4,3,0,0,0
7,8,10,9,2,3,0,0,0
