5,4,3,2,1,0,0,0,0
5,4,3,2,9,10,8,1,0
5,4,10,8,1,0,0,0,0
5,4,10,9,2,1,0,0,0
5,6,7,8,1,0,0,0,0
5,6,7,8,10,4,3,2,1
5,6,7,8,10,9,2,1,0
5,7,8,1,0,0,0,0,0
5,7,8,10,4,3,2,1,0
5,7,8,10,9,2,1,0,0
5,10,4,3,2,1,0,0,0
5,10,8,1,0,0,0,0,0
5,10,9,2,1,0,0,0,0
