Customer,Arrival_Date,Wait,Service_Start_Date,Service_Time,Service_End_Date,Flow_type,Prioritised,FlowNumber
1,2689.813932302315,0
2,2689.823641040179,0
3,2689.833349778043,0
4,2689.843058515907,0
5,2689.8527672537716,0
6,2689.8624759916356,0
7,2689.8721847294996,0
8,2689.8818934673636,0
9,2689.8916022052276,0
10,2689.9013109430916,0
11,2689.911019680956,0
12,2689.92072841882,0
13,2689.930437156684,0
14,2689.940145894548,0
15,2689.949854632412,0
16,2689.959563370276,0
17,2689.9692721081406,0
18,2689.9789808460046,0
19,2689.9886895838686,0
20,2689.9983983217326,0
21,2690.0081070595966,0
22,2690.0178157974606,0
23,2690.027524535325,0
24,2690.037233273189,0
25,2690.046942011053,0
26,2690.056650748917,0
27,2690.066359486781,0
28,2690.076068224645,0
29,2690.0857769625095,0
30,2690.0954857003735,0
31,2690.1051944382375,0
32,2690.1149031761015,0
33,2690.1246119139655,0
34,2690.1343206518295,0
35,2690.144029389694,0
36,2690.153738127558,0
37,2690.163446865422,0
38,2690.173155603286,0
39,2690.18286434115,0
40,2690.192573079014,0
41,2690.2022818168784,0
42,2690.2119905547424,0
43,2690.2216992926064,0
44,2690.2314080304704,0
45,2690.2411167683345,0
46,2690.2508255061985,0
47,2690.260534244063,0
48,2690.270242981927,0
49,2690.279951719791,0
50,2690.289660457655,0
51,2690.299369195519,0
52,2690.309077933383,0
53,2690.3187866712474,0
54,2690.3284954091114,0
55,2690.3382041469754,0
56,2690.3479128848394,0
57,2690.3576216227034,0
58,2690.3673303605674,0
59,2690.377039098432,0
60,2690.386747836296,0
61,2690.39645657416,0
62,2690.406165312024,0
63,2690.415874049888,0
64,2690.425582787752,0
65,2690.4352915256163,0
66,2690.4450002634803,0
67,2690.4547090013443,0
68,2690.4644177392083,0
69,2690.4741264770723,0
70,2690.4838352149363,0
71,2690.493543952801,0
72,2690.503252690665,0
73,2690.512961428529,0
74,2690.522670166393,0
75,2690.532378904257,0
76,2690.542087642121,0
77,2690.5517963799853,0
78,2690.5615051178493,0
79,2690.5712138557133,0
80,2690.5809225935773,0
81,2690.5906313314413,0
82,2690.6003400693053,0
83,2690.6100488071697,0
84,2690.6197575450337,0
85,2690.6294662828977,0
86,2690.6391750207617,0
87,2690.6488837586257,0
88,2690.6585924964897,0
89,2690.668301234354,0
90,2690.678009972218,0
91,2690.687718710082,0
92,2690.697427447946,0
93,2690.70713618581,0
94,2690.716844923674,0
95,2690.7265536615387,0
96,2690.7362623994027,0
97,2690.7459711372667,0
98,2690.7556798751307,0
99,2690.7653886129947,0
100,2690.7750973508587,0
101,2690.784806088723,0
102,2690.794514826587,0
103,2690.804223564451,0
104,2690.813932302315,0
105,2690.813932302315,0
106,2690.823641040179,0
107,2690.833349778043,0
108,2690.843058515907,0
109,2690.8527672537716,0
110,2690.8624759916356,0
111,2690.8721847294996,0
112,2690.8818934673636,0
113,2690.8916022052276,0
114,2690.9013109430916,0
115,2690.911019680956,0
116,2690.92072841882,0
117,2690.930437156684,0
118,2690.940145894548,0
119,2690.949854632412,0
120,2690.959563370276,0
121,2690.9692721081406,0
122,2690.9789808460046,0
123,2690.9886895838686,0
124,2690.9983983217326,0
125,2691.0081070595966,0
126,2691.0178157974606,0
127,2691.027524535325,0
128,2691.037233273189,0
129,2691.046942011053,0
130,2691.056650748917,0
131,2691.066359486781,0
132,2691.076068224645,0
133,2691.0857769625095,0
134,2691.0954857003735,0
135,2691.1051944382375,0
136,2691.1149031761015,0
137,2691.1246119139655,0
138,2691.1343206518295,0
139,2691.144029389694,0
140,2691.153738127558,0
141,2691.163446865422,0
142,2691.173155603286,0
143,2691.18286434115,0
144,2691.192573079014,0
145,2691.2022818168784,0
146,2691.2119905547424,0
147,2691.2216992926064,0
148,2691.2314080304704,0
149,2691.2411167683345,0
150,2691.2508255061985,0
151,2691.260534244063,0
152,2691.270242981927,0
153,2691.279951719791,0
154,2691.289660457655,0
155,2691.299369195519,0
156,2691.309077933383,0
157,2691.3187866712474,0
158,2691.3284954091114,0
159,2691.3382041469754,0
160,2691.3479128848394,0
161,2691.3576216227034,0
162,2691.3673303605674,0
163,2691.377039098432,0
164,2691.386747836296,0
165,2691.39645657416,0
166,2691.406165312024,0
167,2691.415874049888,0
168,2691.425582787752,0
169,2691.4352915256163,0
170,2691.4450002634803,0
171,2691.4547090013443,0
172,2691.4644177392083,0
173,2691.4741264770723,0
174,2691.4838352149363,0
175,2691.493543952801,0
176,2691.503252690665,0
177,2691.512961428529,0
178,2691.522670166393,0
179,2691.532378904257,0
180,2691.542087642121,0
181,2691.5517963799853,0
182,2691.5615051178493,0
183,2691.5712138557133,0
184,2691.5809225935773,0
185,2691.5906313314413,0
186,2691.6003400693053,0
187,2691.6100488071697,0
188,2691.6197575450337,0
189,2691.6294662828977,0
190,2691.6391750207617,0
191,2691.6488837586257,0
192,2691.6585924964897,0
193,2691.668301234354,0
194,2691.678009972218,0
195,2691.687718710082,0
196,2691.697427447946,0
197,2691.70713618581,0
198,2691.716844923674,0
199,2691.7265536615387,0
200,2691.7362623994027,0
201,2691.7459711372667,0
202,2691.7556798751307,0
203,2691.7653886129947,0
204,2691.7750973508587,0
205,2691.784806088723,0
206,2691.794514826587,0
207,2691.804223564451,0
208,2691.813932302315,0
209,2691.813932302315,0
210,2691.823641040179,0
211,2691.833349778043,0
212,2691.843058515907,0
213,2691.8527672537716,0
214,2691.8624759916356,0
215,2691.8721847294996,0
216,2691.8818934673636,0
217,2691.8916022052276,0
218,2691.9013109430916,0
219,2691.911019680956,0
220,2691.92072841882,0
221,2691.930437156684,0
222,2691.940145894548,0
223,2691.949854632412,0
224,2691.959563370276,0
225,2691.9692721081406,0
226,2691.9789808460046,0
227,2691.9886895838686,0
228,2691.9983983217326,0
229,2692.0081070595966,0
230,2692.0178157974606,0
231,2692.027524535325,0
232,2692.037233273189,0
233,2692.046942011053,0
234,2692.056650748917,0
235,2692.066359486781,0
236,2692.076068224645,0
237,2692.0857769625095,0
238,2692.0954857003735,0
239,2692.1051944382375,0
240,2692.1149031761015,0
241,2692.1246119139655,0
242,2692.1343206518295,0
243,2692.144029389694,0
244,2692.153738127558,0
245,2692.163446865422,0
246,2692.173155603286,0
247,2692.18286434115,0
248,2692.192573079014,0
249,2692.2022818168784,0
250,2692.2119905547424,0
251,2692.2216992926064,0
252,2692.2314080304704,0
253,2692.2411167683345,0
254,2692.2508255061985,0
255,2692.260534244063,0
256,2692.270242981927,0
257,2692.279951719791,0
258,2692.289660457655,0
259,2692.299369195519,0
260,2692.309077933383,0
261,2692.3187866712474,0
262,2692.3284954091114,0
263,2692.3382041469754,0
264,2692.3479128848394,0
265,2692.3576216227034,0
266,2692.3673303605674,0
267,2692.377039098432,0
268,2692.386747836296,0
269,2692.39645657416,0
270,2692.406165312024,0
271,2692.415874049888,0
272,2692.425582787752,0
273,2692.4352915256163,0
274,2692.4450002634803,0
275,2692.4547090013443,0
276,2692.4644177392083,0
277,2692.4741264770723,0
278,2692.4838352149363,0
279,2692.493543952801,0
280,2692.503252690665,0
281,2692.512961428529,0
282,2692.522670166393,0
283,2692.532378904257,0
284,2692.542087642121,0
285,2692.5517963799853,0
286,2692.5615051178493,0
287,2692.5712138557133,0
288,2692.5809225935773,0
289,2692.5906313314413,0
290,2692.6003400693053,0
291,2692.6100488071697,0
292,2692.6197575450337,0
293,2692.6294662828977,0
294,2692.6391750207617,0
295,2692.6488837586257,0
296,2692.6585924964897,0
297,2692.668301234354,0
298,2692.678009972218,0
299,2692.687718710082,0
300,2692.697427447946,0
