0.000000000000000000e+00,5.163523706896551630e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.337284482758622289e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.486799568965517210e+03,0.000000000000000000e+00,2.085775862068964489e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.084267241379310144e+04,0.000000000000000000e+00
0.000000000000000000e+00,1.908620689655172828e+04,0.000000000000000000e+00,4.997306034482754512e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.225754310344823807e+03,0.000000000000000000e+00,1.809051724137929705e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.423760775862067931e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.627155172413791115e+04,0.000000000000000000e+00,2.065517241379310508e+04,1.418965517241365342e+04,0.000000000000000000e+00,0.000000000000000000e+00,3.462823275862073388e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.065517241379310508e+04,0.000000000000000000e+00,5.898437500000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.246551724137918973e+04,5.898437500000000000e+03,0.000000000000000000e+00,3.447198275862067931e+03,0.000000000000000000e+00,0.000000000000000000e+00
5.014008620689656709e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.723060344827584686e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.750431034482759424e+04
0.000000000000000000e+00,2.093749999999999636e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.116109913793102351e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.471174568965516301e+03,3.367995689655180740e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.745689655172408675e+04,5.210937499999999091e+03,0.000000000000000000e+00
