0.00200,0.00000,0.00000,0.00000,9.77918,0.00022,0.00026,0.10421
0.00200,0.00000,0.00000,0.00000,9.77918,0.00022,0.00026,0.10421
0.00300,0.00000,0.00167,0.00000,7.39828,0.00024,0.00032,0.07267
0.00400,0.00000,0.00728,0.00000,7.26709,0.00026,0.00040,0.07328
0.00500,0.00000,0.01680,0.00000,8.27428,0.00028,0.00047,0.08304
0.00600,0.00000,0.02071,0.00000,8.69362,0.00029,0.00049,0.08391
0.00700,0.00000,0.04021,0.00061,9.96835,0.00033,0.00057,0.10331
0.00800,0.00000,0.06622,0.00152,10.47810,0.00035,0.00066,0.10591
0.00900,0.00000,0.08487,0.00313,11.49347,0.00041,0.00083,0.11504
