2,1,8,7,5,6,0,0
2,1,8,7,6,0,0,0
2,1,8,10,4,5,6,0
2,1,8,10,4,5,7,6
2,1,8,10,5,6,0,0
2,1,8,10,5,7,6,0
2,3,4,5,6,0,0,0
2,3,4,5,7,6,0,0
2,3,4,5,10,8,7,6
2,3,4,10,5,6,0,0
2,3,4,10,5,7,6,0
2,3,4,10,8,7,5,6
2,3,4,10,8,7,6,0
2,9,10,4,5,6,0,0
2,9,10,4,5,7,6,0
2,9,10,5,6,0,0,0
2,9,10,5,7,6,0,0
2,9,10,8,7,5,6,0
2,9,10,8,7,6,0,0
